Date,nom_region,filiere_conso,conso_twh,code_region,nb_sites,habitants,filiere_prod,prod_twh,conso_region,prod_region,indice_pondere,indice_par_habitant,classe
2024-03-01,Île-de-France,Consommation brute,5.88788288192,11,127940526,86222010,Energie produite,0.386763897,5703.080341204099,82.1480545,-0.9855958447741845,-0.06380179474962368,Très déficitaire
2024-04-01,Île-de-France,Consommation brute,5.145315321162,11,127940526,86222010,Autre,0.000502131,5703.080341204099,82.1480545,-0.9855958447741845,-0.05966937201025585,Très déficitaire
2024-04-01,Île-de-France,Consommation brute,5.145315321162,11,127940526,86222010,Solaire,0.032014516,5703.080341204099,82.1480545,-0.9855958447741845,-0.059303892418675924,Très déficitaire
2024-04-01,Île-de-France,Consommation brute,5.145315321162,11,127940526,86222010,Hydraulique,0.002562323,5703.080341204099,82.1480545,-0.9855958447741845,-0.059645477972063043,Très déficitaire
2024-04-01,Île-de-France,Consommation brute,5.145315321162,11,127940526,86222010,Eolien,0.030837948,5703.080341204099,82.1480545,-0.9855958447741845,-0.059317538215149464,Très déficitaire
2024-04-01,Île-de-France,Consommation brute,5.145315321162,11,127940526,86222010,Thermique fossile,0.021411601,5703.080341204099,82.1480545,-0.9855958447741845,-0.05942686467367208,Très déficitaire
2024-04-01,Île-de-France,Consommation brute,5.145315321162,11,127940526,86222010,Thermique renouvelable et déchets,0.094668803,5703.080341204099,82.1480545,-0.9855958447741845,-0.05857723008500962,Très déficitaire
2024-04-01,Île-de-France,Consommation brute,5.145315321162,11,127940526,86222010,Energie produite,0.181997323,5703.080341204099,82.1480545,-0.9855958447741845,-0.057564396818886504,Très déficitaire
2024-05-01,Île-de-France,Consommation brute,4.597493540316,11,127940526,86222010,Autre,0.000157978,5703.080341204099,82.1480545,-0.9855958447741845,-0.05331974471850054,Très déficitaire
2024-05-01,Île-de-France,Consommation brute,4.597493540316,11,127940526,86222010,Solaire,0.039662121,5703.080341204099,82.1480545,-0.9855958447741845,-0.052861576983835104,Très déficitaire
2024-05-01,Île-de-France,Consommation brute,4.597493540316,11,127940526,86222010,Hydraulique,0.005604987,5703.080341204099,82.1480545,-0.9855958447741845,-0.05325657048955365,Très déficitaire
2024-05-01,Île-de-France,Consommation brute,4.597493540316,11,127940526,86222010,Eolien,0.017711314,5703.080341204099,82.1480545,-0.9855958447741845,-0.05311616171225886,Très déficitaire
2024-05-01,Île-de-France,Consommation brute,4.597493540316,11,127940526,86222010,Thermique fossile,0.005162425,5703.080341204099,82.1480545,-0.9855958447741845,-0.0532617033088883,Très déficitaire
2024-05-01,Île-de-France,Consommation brute,4.597493540316,11,127940526,86222010,Thermique renouvelable et déchets,0.092401524,5703.080341204099,82.1480545,-0.9855958447741845,-0.05224990714454465,Très déficitaire
2024-05-01,Île-de-France,Consommation brute,4.597493540316,11,127940526,86222010,Energie produite,0.160700349,5703.080341204099,82.1480545,-0.9855958447741845,-0.05145777964716898,Très déficitaire
2024-06-01,Île-de-France,Consommation brute,4.360624717875,11,127940526,86222010,Autre,4.43e-05,5703.080341204099,82.1480545,-0.9855958447741845,-0.05057386643938132,Très déficitaire
2024-06-01,Île-de-France,Consommation brute,4.360624717875,11,127940526,86222010,Solaire,0.044467379,5703.080341204099,82.1480545,-0.9855958447741845,-0.05005864904883335,Très déficitaire
2024-06-01,Île-de-France,Consommation brute,4.360624717875,11,127940526,86222010,Hydraulique,0.007186563,5703.080341204099,82.1480545,-0.9855958447741845,-0.05049103071100987,Très déficitaire
2024-06-01,Île-de-France,Consommation brute,4.360624717875,11,127940526,86222010,Eolien,0.017422293,5703.080341204099,82.1480545,-0.9855958447741845,-0.05037231705541311,Très déficitaire
2024-06-01,Île-de-France,Consommation brute,4.360624717875,11,127940526,86222010,Thermique fossile,0.017051177,5703.080341204099,82.1480545,-0.9855958447741845,-0.05037662124641956,Très déficitaire
2024-06-01,Île-de-France,Consommation brute,4.360624717875,11,127940526,86222010,Thermique renouvelable et déchets,0.082855946,5703.080341204099,82.1480545,-0.9855958447741845,-0.049613419727457066,Très déficitaire
2024-06-01,Île-de-France,Consommation brute,4.360624717875,11,127940526,86222010,Energie produite,0.169027675,5703.080341204099,82.1480545,-0.9855958447741845,-0.04861400288482025,Très déficitaire
2024-07-01,Île-de-France,Consommation brute,4.408955460877,11,127940526,86222010,Autre,4.42e-05,5703.080341204099,82.1480545,-0.9855958447741845,-0.051134405946660265,Très déficitaire
2024-07-01,Île-de-France,Consommation brute,4.408955460877,11,127940526,86222010,Solaire,0.047180477,5703.080341204099,82.1480545,-0.9855958447741845,-0.05058772097608255,Très déficitaire
2024-07-01,Île-de-France,Consommation brute,4.408955460877,11,127940526,86222010,Hydraulique,0.005656096,5703.080341204099,82.1480545,-0.9855958447741845,-0.051069319363779626,Très déficitaire
2024-07-01,Île-de-France,Consommation brute,4.408955460877,11,127940526,86222010,Eolien,0.013964762,5703.080341204099,82.1480545,-0.9855958447741845,-0.05097295573226605,Très déficitaire
2024-07-01,Île-de-France,Consommation brute,4.408955460877,11,127940526,86222010,Thermique fossile,0.021668754,5703.080341204099,82.1480545,-0.9855958447741845,-0.050883605089663296,Très déficitaire
2024-07-01,Île-de-France,Consommation brute,4.408955460877,11,127940526,86222010,Thermique renouvelable et déchets,0.114275001,5703.080341204099,82.1480545,-0.9855958447741845,-0.049809560921590675,Très déficitaire
2024-07-01,Île-de-France,Consommation brute,4.408955460877,11,127940526,86222010,Energie produite,0.202789273,5703.080341204099,82.1480545,-0.9855958447741845,-0.04878297534326792,Très déficitaire
2024-08-01,Île-de-France,Consommation brute,4.169199404003,11,127940526,86222010,Autre,4.44e-05,5703.080341204099,82.1480545,-0.9855958447741845,-0.048353720865507537,Très déficitaire
2024-08-01,Île-de-France,Consommation brute,4.169199404003,11,127940526,86222010,Solaire,0.049004753,5703.080341204099,82.1480545,-0.9855958447741845,-0.04778588032224022,Très déficitaire
2024-08-01,Île-de-France,Consommation brute,4.169199404003,11,127940526,86222010,Hydraulique,0.007461152,5703.080341204099,82.1480545,-0.9855958447741845,-0.04826770162285708,Très déficitaire
2024-08-01,Île-de-France,Consommation brute,4.169199404003,11,127940526,86222010,Eolien,0.01374022,5703.080341204099,82.1480545,-0.9855958447741845,-0.04819487720134337,Très déficitaire
2024-08-01,Île-de-France,Consommation brute,4.169199404003,11,127940526,86222010,Thermique fossile,0.005483518,5703.080341204099,82.1480545,-0.9855958447741845,-0.04829063815611582,Très déficitaire
2024-08-01,Île-de-France,Consommation brute,4.169199404003,11,127940526,86222010,Thermique renouvelable et déchets,0.10802791,5703.080341204099,82.1480545,-0.9855958447741845,-0.04710133171336414,Très déficitaire
2024-08-01,Île-de-France,Consommation brute,4.169199404003,11,127940526,86222010,Energie produite,0.18376198,5703.080341204099,82.1480545,-0.9855958447741845,-0.04622297049214,Très déficitaire
2024-09-01,Île-de-France,Consommation brute,4.42719349219,11,127940526,86222010,Autre,4.45e-05,5703.080341204099,82.1480545,-0.9855958447741845,-0.0513459265469455,Très déficitaire
2024-09-01,Île-de-France,Consommation brute,4.42719349219,11,127940526,86222010,Solaire,0.035583443,5703.080341204099,82.1480545,-0.9855958447741845,-0.05093374706980271,Très déficitaire
2024-09-01,Île-de-France,Consommation brute,4.42719349219,11,127940526,86222010,Hydraulique,0.007403414,5703.080341204099,82.1480545,-0.9855958447741845,-0.0512605781074925,Très déficitaire
2024-09-01,Île-de-France,Consommation brute,4.42719349219,11,127940526,86222010,Eolien,0.030070266,5703.080341204099,82.1480545,-0.9855958447741845,-0.05099768871300959,Très déficitaire
2024-09-01,Île-de-France,Consommation brute,4.42719349219,11,127940526,86222010,Thermique fossile,0.006377866,5703.080341204099,82.1480545,-0.9855958447741845,-0.051272472379036385,Très déficitaire
2024-09-01,Île-de-France,Consommation brute,4.42719349219,11,127940526,86222010,Thermique renouvelable et déchets,0.108627283,5703.080341204099,82.1480545,-0.9855958447741845,-0.050086587046509354,Très déficitaire
2024-09-01,Île-de-France,Consommation brute,4.42719349219,11,127940526,86222010,Energie produite,0.188106749,5703.080341204099,82.1480545,-0.9855958447741845,-0.04916478684723309,Très déficitaire
2024-10-01,Île-de-France,Consommation brute,5.12672944104,11,127940526,86222010,Autre,4.52e-05,5703.080341204099,82.1480545,-0.9855958447741845,-0.05945911306219839,Très déficitaire
2024-10-01,Île-de-France,Consommation brute,5.12672944104,11,127940526,86222010,Solaire,0.022674271,5703.080341204099,82.1480545,-0.9855958447741845,-0.05919666185049502,Très déficitaire
2024-10-01,Île-de-France,Consommation brute,5.12672944104,11,127940526,86222010,Hydraulique,0.004535583,5703.080341204099,82.1480545,-0.9855958447741845,-0.05940703374973513,Très déficitaire
2024-10-01,Île-de-France,Consommation brute,5.12672944104,11,127940526,86222010,Eolien,0.023454429,5703.080341204099,82.1480545,-0.9855958447741845,-0.05918761360399741,Très déficitaire
2024-10-01,Île-de-France,Consommation brute,5.12672944104,11,127940526,86222010,Thermique fossile,0.035253699,5703.080341204099,82.1480545,-0.9855958447741845,-0.0590507660635608,Très déficitaire
2024-10-01,Île-de-France,Consommation brute,5.12672944104,11,127940526,86222010,Thermique renouvelable et déchets,0.10281465,5703.080341204099,82.1480545,-0.9855958447741845,-0.058267196404259196,Très déficitaire
2024-10-01,Île-de-France,Consommation brute,5.12672944104,11,127940526,86222010,Energie produite,0.188777847,5703.080341204099,82.1480545,-0.9855958447741845,-0.057270198108812356,Très déficitaire
2024-11-01,Île-de-France,Consommation brute,6.139774311905,11,127940526,86222010,Autre,4.97e-05,5703.080341204099,82.1480545,-0.9855958447741845,-0.0712083215399989,Très déficitaire
2024-11-01,Île-de-France,Consommation brute,6.139774311905,11,127940526,86222010,Solaire,0.010237089,5703.080341204099,82.1480545,-0.9855958447741845,-0.07109016854170994,Très déficitaire
2024-11-01,Île-de-France,Consommation brute,6.139774311905,11,127940526,86222010,Hydraulique,0.006495189,5703.080341204099,82.1480545,-0.9855958447741845,-0.07113356697327052,Très déficitaire
2024-11-01,Île-de-France,Consommation brute,6.139774311905,11,127940526,86222010,Eolien,0.027084525,5703.080341204099,82.1480545,-0.9855958447741845,-0.07089477254015535,Très déficitaire
2024-11-01,Île-de-France,Consommation brute,6.139774311905,11,127940526,86222010,Thermique fossile,0.174217435,5703.080341204099,82.1480545,-0.9855958447741845,-0.06918832995084434,Très déficitaire
2024-11-01,Île-de-France,Consommation brute,6.139774311905,11,127940526,86222010,Thermique renouvelable et déchets,0.101862761,5703.080341204099,82.1480545,-0.9855958447741845,-0.07002749704982522,Très déficitaire
2024-11-01,Île-de-France,Consommation brute,6.139774311905,11,127940526,86222010,Energie produite,0.319946702,5703.080341204099,82.1480545,-0.9855958447741845,-0.0674981667662932,Très déficitaire
2024-12-01,Île-de-France,Consommation brute,7.022212108914,11,127940526,86222010,Autre,8.84e-05,5703.080341204099,82.1480545,-0.9855958447741845,-0.08144235687516446,Très déficitaire
2024-12-01,Île-de-France,Consommation brute,7.022212108914,11,127940526,86222010,Solaire,0.007414497,5703.080341204099,82.1480545,-0.9855958447741845,-0.08135738904618438,Très déficitaire
2024-12-01,Île-de-France,Consommation brute,7.022212108914,11,127940526,86222010,Hydraulique,0.002101002,5703.080341204099,82.1480545,-0.9855958447741845,-0.0814190147842065,Très déficitaire
2024-12-01,Île-de-France,Consommation brute,7.022212108914,11,127940526,86222010,Eolien,0.034935439,5703.080341204099,82.1480545,-0.9855958447741845,-0.08103820207756697,Très déficitaire
2024-12-01,Île-de-France,Consommation brute,7.022212108914,11,127940526,86222010,Thermique fossile,0.205989302,5703.080341204099,82.1480545,-0.9855958447741845,-0.07905432507214805,Très déficitaire
2024-12-01,Île-de-France,Consommation brute,7.022212108914,11,127940526,86222010,Thermique renouvelable et déchets,0.106152633,5703.080341204099,82.1480545,-0.9855958447741845,-0.08021222743373763,Très déficitaire
2024-12-01,Île-de-France,Consommation brute,7.022212108914,11,127940526,86222010,Energie produite,0.356681291,5703.080341204099,82.1480545,-0.9855958447741845,-0.07730660440314485,Très déficitaire
2025-01-01,Île-de-France,Consommation brute,7.674425034804,11,127940526,86222010,Autre,0.000406342,5703.080341204099,82.1480545,-0.9855958447741845,-0.089003013184267,Très déficitaire
2025-01-01,Île-de-France,Consommation brute,7.674425034804,11,127940526,86222010,Solaire,0.008018732,5703.080341204099,82.1480545,-0.9855958447741845,-0.08891472493860907,Très déficitaire
2025-01-01,Île-de-France,Consommation brute,7.674425034804,11,127940526,86222010,Hydraulique,0.000482428,5703.080341204099,82.1480545,-0.9855958447741845,-0.08900213074137335,Très déficitaire
2025-01-01,Île-de-France,Consommation brute,7.674425034804,11,127940526,86222010,Eolien,0.038798666,5703.080341204099,82.1480545,-0.9855958447741845,-0.08855774028932983,Très déficitaire
2025-01-01,Île-de-France,Consommation brute,7.674425034804,11,127940526,86222010,Thermique fossile,0.242560995,5703.080341204099,82.1480545,-0.9855958447741845,-0.08619451158473342,Très déficitaire
2025-01-01,Île-de-France,Consommation brute,7.674425034804,11,127940526,86222010,Thermique renouvelable et déchets,0.101034335,5703.080341204099,82.1480545,-0.9855958447741845,-0.08783593307328373,Très déficitaire
2025-01-01,Île-de-France,Consommation brute,7.674425034804,11,127940526,86222010,Energie produite,0.391301498,5703.080341204099,82.1480545,-0.9855958447741845,-0.08446942418535591,Très déficitaire
2025-02-01,Île-de-France,Consommation brute,6.577292526821,11,127940526,86222010,Autre,0.001024595,5703.080341204099,82.1480545,-0.9855958447741845,-0.07627133642350718,Très déficitaire
2025-02-01,Île-de-France,Consommation brute,6.577292526821,11,127940526,86222010,Solaire,0.015379893,5703.080341204099,82.1480545,-0.9855958447741845,-0.07610484415546563,Très déficitaire
2025-02-01,Île-de-France,Consommation brute,6.577292526821,11,127940526,86222010,Hydraulique,0.004683954,5703.080341204099,82.1480545,-0.9855958447741845,-0.07622889529971524,Très déficitaire
2025-02-01,Île-de-France,Consommation brute,6.577292526821,11,127940526,86222010,Eolien,0.020981802,5703.080341204099,82.1480545,-0.9855958447741845,-0.07603987340147834,Très déficitaire
2025-02-01,Île-de-France,Consommation brute,6.577292526821,11,127940526,86222010,Thermique fossile,0.226965609,5703.080341204099,82.1480545,-0.9855958447741845,-0.07365088006903342,Très déficitaire
2025-02-01,Île-de-France,Consommation brute,6.577292526821,11,127940526,86222010,Thermique renouvelable et déchets,0.090052241,5703.080341204099,82.1480545,-0.9855958447741845,-0.07523879675063247,Très déficitaire
2025-02-01,Île-de-France,Consommation brute,6.577292526821,11,127940526,86222010,Energie produite,0.359088095,5703.080341204099,82.1480545,-0.9855958447741845,-0.07211852787729027,Très déficitaire
2025-03-01,Île-de-France,Consommation brute,6.108428637493,11,127940526,86222010,Autre,0.001035561,5703.080341204099,82.1480545,-0.9855958447741845,-0.07083334146922578,Très déficitaire
2025-03-01,Île-de-France,Consommation brute,6.108428637493,11,127940526,86222010,Solaire,0.03591065,5703.080341204099,82.1480545,-0.9855958447741845,-0.0704288613486626,Très déficitaire
2025-03-01,Île-de-France,Consommation brute,6.108428637493,11,127940526,86222010,Hydraulique,0.00677247,5703.080341204099,82.1480545,-0.9855958447741845,-0.07076680498973521,Très déficitaire
2025-03-01,Île-de-France,Consommation brute,6.108428637493,11,127940526,86222010,Eolien,0.026056317,5703.080341204099,82.1480545,-0.9855958447741845,-0.07054315157455734,Très déficitaire
2025-03-01,Île-de-France,Consommation brute,6.108428637493,11,127940526,86222010,Thermique fossile,0.12034664,5703.080341204099,82.1480545,-0.9855958447741845,-0.06944957554913182,Très déficitaire
2025-03-01,Île-de-France,Consommation brute,6.108428637493,11,127940526,86222010,Thermique renouvelable et déchets,0.102485964,5703.080341204099,82.1480545,-0.9855958447741845,-0.06965672307445626,Très déficitaire
2025-03-01,Île-de-France,Consommation brute,6.108428637493,11,127940526,86222010,Energie produite,0.292607601,5703.080341204099,82.1480545,-0.9855958447741845,-0.06745169866131628,Très déficitaire
2025-04-01,Île-de-France,Consommation brute,4.863720166117,11,127940526,86222010,Autre,7.29e-05,5703.080341204099,82.1480545,-0.9855958447741845,-0.0564084189885738,Très déficitaire
2025-04-01,Île-de-France,Consommation brute,4.863720166117,11,127940526,86222010,Solaire,0.042573434,5703.080341204099,82.1480545,-0.9855958447741845,-0.05591549921089754,Très déficitaire
2025-04-01,Île-de-France,Consommation brute,4.863720166117,11,127940526,86222010,Hydraulique,0.007125944,5703.080341204099,82.1480545,-0.9855958447741845,-0.05632661801919254,Très déficitaire
2025-04-01,Île-de-France,Consommation brute,4.863720166117,11,127940526,86222010,Eolien,0.02632112,5703.080341204099,82.1480545,-0.9855958447741845,-0.05610399300731912,Très déficitaire
2025-04-01,Île-de-France,Consommation brute,4.863720166117,11,127940526,86222010,Thermique fossile,0.028874674,5703.080341204099,82.1480545,-0.9855958447741845,-0.05607437697308378,Très déficitaire
2025-04-01,Île-de-France,Consommation brute,4.863720166117,11,127940526,86222010,Thermique renouvelable et déchets,0.098387462,5703.080341204099,82.1480545,-0.9855958447741845,-0.055268169973270165,Très déficitaire
2025-04-01,Île-de-France,Consommation brute,4.863720166117,11,127940526,86222010,Energie produite,0.203355536,5703.080341204099,82.1480545,-0.9855958447741845,-0.05405075374741322,Très déficitaire
2025-05-01,Île-de-France,Consommation brute,4.587566118419,11,127940526,86222010,Autre,4.45e-05,5703.080341204099,82.1480545,-0.9855958447741845,-0.05320592292407704,Très déficitaire
2025-05-01,Île-de-France,Consommation brute,4.587566118419,11,127940526,86222010,Solaire,0.045075874,5703.080341204099,82.1480545,-0.9855958447741845,-0.05268365054838085,Très déficitaire
2025-05-01,Île-de-France,Consommation brute,4.587566118419,11,127940526,86222010,Hydraulique,0.006653699,5703.080341204099,82.1480545,-0.9855958447741845,-0.0531292696542217,Très déficitaire
2025-05-01,Île-de-France,Consommation brute,4.587566118419,11,127940526,86222010,Eolien,0.023970405,5703.080341204099,82.1480545,-0.9855958447741845,-0.05292843107483808,Très déficitaire
2025-05-01,Île-de-France,Consommation brute,4.587566118419,11,127940526,86222010,Thermique fossile,0.008557553,5703.080341204099,82.1480545,-0.9855958447741845,-0.05310718881894541,Très déficitaire
2025-05-01,Île-de-France,Consommation brute,4.587566118419,11,127940526,86222010,Thermique renouvelable et déchets,0.096117338,5703.080341204099,82.1480545,-0.9855958447741845,-0.05209167334905553,Très déficitaire
2025-05-01,Île-de-France,Consommation brute,4.587566118419,11,127940526,86222010,Energie produite,0.180419418,5703.080341204099,82.1480545,-0.9855958447741845,-0.05111394063324435,Très déficitaire
2025-06-01,Île-de-France,Consommation brute,4.5924545241,11,127940526,86222010,Autre,4.45e-05,5703.080341204099,82.1480545,-0.9855958447741845,-0.05326261849033675,Très déficitaire
2025-06-01,Île-de-France,Consommation brute,4.5924545241,11,127940526,86222010,Solaire,0.051858839,5703.080341204099,82.1480545,-0.9855958447741845,-0.05266167751250521,Très déficitaire
2025-06-01,Île-de-France,Consommation brute,4.5924545241,11,127940526,86222010,Hydraulique,0.005156963,5703.080341204099,82.1480545,-0.9855958447741845,-0.05320332431475443,Très déficitaire
2025-06-01,Île-de-France,Consommation brute,4.5924545241,11,127940526,86222010,Eolien,0.018208651,5703.080341204099,82.1480545,-0.9855958447741845,-0.05305195127207078,Très déficitaire
2025-06-01,Île-de-France,Consommation brute,4.5924545241,11,127940526,86222010,Thermique fossile,0.032821107,5703.080341204099,82.1480545,-0.9855958447741845,-0.05288247649411095,Très déficitaire
2025-06-01,Île-de-France,Consommation brute,4.5924545241,11,127940526,86222010,Thermique renouvelable et déchets,0.081056895,5703.080341204099,82.1480545,-0.9855958447741845,-0.05232303943157902,Très déficitaire
2025-06-01,Île-de-France,Consommation brute,4.5924545241,11,127940526,86222010,Energie produite,0.189147003,5703.080341204099,82.1480545,-0.9855958447741845,-0.05106941395938229,Très déficitaire
2025-07-01,Île-de-France,Consommation brute,4.511129651912,11,127940526,86222010,Autre,4.45e-05,5703.080341204099,82.1480545,-0.9855958447741845,-0.052319415331560946,Très déficitaire
2025-07-01,Île-de-France,Consommation brute,4.511129651912,11,127940526,86222010,Solaire,0.061271974,5703.080341204099,82.1480545,-0.9855958447741845,-0.05160930112754272,Très déficitaire
2025-07-01,Île-de-France,Consommation brute,4.511129651912,11,127940526,86222010,Hydraulique,0.00481507,5703.080341204099,82.1480545,-0.9855958447741845,-0.05226408641960446,Très déficitaire
2025-07-01,Île-de-France,Consommation brute,4.511129651912,11,127940526,86222010,Eolien,0.021011364,5703.080341204099,82.1480545,-0.9855958447741845,-0.052076242341276904,Très déficitaire
2025-07-01,Île-de-France,Consommation brute,4.511129651912,11,127940526,86222010,Thermique fossile,0.012993858,5703.080341204099,82.1480545,-0.9855958447741845,-0.05216922910880877,Très déficitaire
2025-07-01,Île-de-France,Consommation brute,4.511129651912,11,127940526,86222010,Thermique renouvelable et déchets,0.095631252,5703.080341204099,82.1480545,-0.9855958447741845,-0.051210803365776325,Très déficitaire
2025-07-01,Île-de-France,Consommation brute,4.511129651912,11,127940526,86222010,Energie produite,0.195768067,5703.080341204099,82.1480545,-0.9855958447741845,-0.05004941992087635,Très déficitaire
2025-08-01,Île-de-France,Consommation brute,4.103711520727,11,127940526,86222010,Autre,4.45e-05,5703.080341204099,82.1480545,-0.9855958447741845,-0.04759419341682014,Très déficitaire
2025-08-01,Île-de-France,Consommation brute,4.103711520727,11,127940526,86222010,Solaire,0.05795362,5703.080341204099,82.1480545,-0.9855958447741845,-0.046922565371962446,Très déficitaire
2025-08-01,Île-de-France,Consommation brute,4.103711520727,11,127940526,86222010,Hydraulique,0.004552285,5703.080341204099,82.1480545,-0.9855958447741845,-0.047541912276540525,Très déficitaire
2025-08-01,Île-de-France,Consommation brute,4.103711520727,11,127940526,86222010,Eolien,0.017439614,5703.080341204099,82.1480545,-0.9855958447741845,-0.04739244546406422,Très déficitaire
2025-08-01,Île-de-France,Consommation brute,4.103711520727,11,127940526,86222010,Thermique fossile,0.019614765,5703.080341204099,82.1480545,-0.9855958447741845,-0.0473672181352186,Très déficitaire
2025-08-01,Île-de-France,Consommation brute,4.103711520727,11,127940526,86222010,Thermique renouvelable et déchets,0.079061345,5703.080341204099,82.1480545,-0.9855958447741845,-0.046677758680492364,Très déficitaire
2025-08-01,Île-de-France,Consommation brute,4.103711520727,11,127940526,86222010,Energie produite,0.178666178,5703.080341204099,82.1480545,-0.9855958447741845,-0.04552254514510854,Très déficitaire
2025-09-01,Île-de-France,Consommation brute,4.481917129517,11,127940526,86222010,Autre,4.46e-05,5703.080341204099,82.1480545,-0.9855958447741845,-0.05198060831007072,Très déficitaire
2025-09-01,Île-de-France,Consommation brute,4.481917129517,11,127940526,86222010,Solaire,0.040853892,5703.080341204099,82.1480545,-0.9855958447741845,-0.05150730350077665,Très déficitaire
2025-09-01,Île-de-France,Consommation brute,4.481917129517,11,127940526,86222010,Hydraulique,0.006338634,5703.080341204099,82.1480545,-0.9855958447741845,-0.0519076103133875,Très déficitaire
2025-09-01,Île-de-France,Consommation brute,4.481917129517,11,127940526,86222010,Eolien,0.026933118,5703.080341204099,82.1480545,-0.9855958447741845,-0.05166875617393982,Très déficitaire
2025-09-01,Île-de-France,Consommation brute,4.481917129517,11,127940526,86222010,Thermique fossile,0.018697672,5703.080341204099,82.1480545,-0.9855958447741845,-0.05176427060233228,Très déficitaire
2025-09-01,Île-de-France,Consommation brute,4.481917129517,11,127940526,86222010,Thermique renouvelable et déchets,0.064621919,5703.080341204099,82.1480545,-0.9855958447741845,-0.05123164271532291,Très déficitaire
2025-09-01,Île-de-France,Consommation brute,4.481917129517,11,127940526,86222010,Energie produite,0.157489853,5703.080341204099,82.1480545,-0.9855958447741845,-0.050154563510140845,Très déficitaire
2025-10-01,Île-de-France,Consommation brute,5.264320036681,11,127940526,86222010,Autre,4.46e-05,5703.080341204099,82.1480545,-0.9855958447741845,-0.061054891166199915,Très déficitaire
2025-10-01,Île-de-France,Consommation brute,5.264320036681,11,127940526,86222010,Solaire,0.02973673,5703.080341204099,82.1480545,-0.9855958447741845,-0.06071052283147888,Très déficitaire
2025-10-01,Île-de-France,Consommation brute,5.264320036681,11,127940526,86222010,Hydraulique,0.007544476,5703.080341204099,82.1480545,-0.9855958447741845,-0.060967907854166246,Très déficitaire
2025-10-01,Île-de-France,Consommation brute,5.264320036681,11,127940526,86222010,Eolien,0.035096081,5703.080341204099,82.1480545,-0.9855958447741845,-0.06064836525709619,Très déficitaire
2025-10-01,Île-de-France,Consommation brute,5.264320036681,11,127940526,86222010,Thermique fossile,0.025284462,5703.080341204099,82.1480545,-0.9855958447741845,-0.06076216008744171,Très déficitaire
2025-10-01,Île-de-France,Consommation brute,5.264320036681,11,127940526,86222010,Thermique renouvelable et déchets,0.088019124,5703.080341204099,82.1480545,-0.9855958447741845,-0.06003456556720262,Très déficitaire
2025-10-01,Île-de-France,Consommation brute,5.264320036681,11,127940526,86222010,Energie produite,0.185725492,5703.080341204099,82.1480545,-0.9855958447741845,-0.05890137036565257,Très déficitaire
2014-01-01,Centre-Val de Loire,Consommation brute,1.921951262999,24,27422936,23160033,Autre,5.17e-18,1691.642831913392,1767.808201653,0.045024498258570606,-0.082985687585117,Équilibrée
2014-01-01,Centre-Val de Loire,Consommation brute,1.921951262999,24,27422936,23160033,Solaire,0.005552132,1691.642831913392,1767.808201653,0.045024498258570606,-0.08274595856573262,Équilibrée
2014-01-01,Centre-Val de Loire,Consommation brute,1.921951262999,24,27422936,23160033,Hydraulique,0.023242236,1691.642831913392,1767.808201653,0.045024498258570606,-0.08198213823784277,Équilibrée
2014-01-01,Centre-Val de Loire,Consommation brute,1.921951262999,24,27422936,23160033,Eolien,0.214292706,1691.642831913392,1767.808201653,0.045024498258570606,-0.07373299325605452,Équilibrée
2014-01-01,Centre-Val de Loire,Consommation brute,1.921951262999,24,27422936,23160033,Thermique fossile,0.055138947,1691.642831913392,1767.808201653,0.045024498258570606,-0.08060490742819754,Équilibrée
2014-01-01,Centre-Val de Loire,Consommation brute,1.921951262999,24,27422936,23160033,Nucléaire,8.017913419,1691.642831913392,1767.808201653,0.045024498258570606,0.26321042616826146,Équilibrée
2014-01-01,Centre-Val de Loire,Consommation brute,1.921951262999,24,27422936,23160033,Thermique renouvelable et déchets,0.03698235,1691.642831913392,1767.808201653,0.045024498258570606,-0.08138886991218881,Équilibrée
2014-01-01,Centre-Val de Loire,Consommation brute,1.921951262999,24,27422936,23160033,Energie produite,8.35312179,1691.642831913392,1767.808201653,0.045024498258570606,0.27768399669383026,Équilibrée
2014-02-01,Centre-Val de Loire,Consommation brute,1.738528492334,24,27422936,23160033,Autre,-8.93e-18,1691.642831913392,1767.808201653,0.045024498258570606,-0.07506589011915484,Équilibrée
2014-02-01,Centre-Val de Loire,Consommation brute,1.738528492334,24,27422936,23160033,Solaire,0.009694378,1691.642831913392,1767.808201653,0.045024498258570606,-0.07464730790038167,Équilibrée
2014-02-01,Centre-Val de Loire,Consommation brute,1.738528492334,24,27422936,23160033,Hydraulique,0.028834888,1691.642831913392,1767.808201653,0.045024498258570606,-0.07382086218676805,Équilibrée
2014-02-01,Centre-Val de Loire,Consommation brute,1.738528492334,24,27422936,23160033,Eolien,0.27208349,1691.642831913392,1767.808201653,0.045024498258570606,-0.0633179150622972,Équilibrée
2014-02-01,Centre-Val de Loire,Consommation brute,1.738528492334,24,27422936,23160033,Thermique fossile,0.053882686,1691.642831913392,1767.808201653,0.045024498258570606,-0.07273935258788276,Équilibrée
2014-02-01,Centre-Val de Loire,Consommation brute,1.738528492334,24,27422936,23160033,Nucléaire,6.95601831,1691.642831913392,1767.808201653,0.045024498258570606,0.2252798956575753,Équilibrée
2014-02-01,Centre-Val de Loire,Consommation brute,1.738528492334,24,27422936,23160033,Thermique renouvelable et déchets,0.032498854,1691.642831913392,1767.808201653,0.045024498258570606,-0.07366266008057934,Équilibrée
